	adipocyte	airway_goblet_cell	alveolar_capillary_endothelial_cell	alveolar_type_1_(at1)_cell	alveolar_type_2_(at2)_cell	atrial_cardiomyocyte	basal_epidermal_(skin)	basal_epithelial_(mammary)	cd4_t	cd8_t	chief_cell	cilliated_cell	club_cell	colon_epithelial_cell_1	colon_epithelial_cell_2	colon_epithelial_cell_3	colonic_goblet_cell	cortical_epithelial-like	ductal_cell_(pancreatic)	eccrine_epidermal_(skin)	endocardial_cell	endothelial	endothelial_(exocrine_tissues)	endothelial_cell_(myocardial)	enterochromaffin_cell	esophageal_epithelial_cell	fibroblast	foveolar_cell	gastric_neuroendocrine_cell	granular_epidermal_(skin)	hepatocyte	keratinocyte_1	keratinocyte_2	luteal_cell_(ovarian)	lymphatic_endothelial_cell	macrophage	mammary_epithelial	mammary_luminal_epithelial_cell_1	mammary_luminal_epithelial_cell_2	mast	melanocyte	memory_b	mesothelial_cell	myoepithelial_(skin)	nkt	naive_t	pancreatic_acinar_cell	pancreatic_alpha	pancreatic_beta	pancreatic_delta,gamma_cell	paneth_cell	parietal_cell	pericyte	peripheral_nerve_stromal	plasma	satellite_cell	schwann_cell_(general)	small_intestinal_enterocyte	small_intestinal_goblet_cell	smooth_muscle_(general)	smooth_muscle_group_1	thyroid_follicular_cell	transitional_zone_cortical_cell	tuft_cell	type_i_skeletal_myocyte	type_ii_skeletal_myocyte	vascular_smooth_muscle_1	vascular_smooth_muscle_2	ventricular_cardiomyocyte	zona_fasciculata_cortical_cell	zona_glomerulosa_cortical_cell
chr5:135622052-135831876	5.740162154547284e-05	5.825572877603061e-05	5.356604712061001e-05	5.274389622124028e-05	5.6759127258464274e-05	3.732877647355059e-05	3.352910636476869e-05	2.534419640698819e-05	2.510731257729323e-05	3.3993829572004594e-05	3.8752551637317434e-05	0.00012073267446802305	4.076455694502815e-05	5.083419572055591e-05	4.733062522443709e-05	5.9281565695011746e-05	4.8865078532219465e-05	1.4033108898041532e-05	3.620405918924524e-05	3.2747743374317706e-05	4.027431292810583e-05	4.987819959916927e-05	3.8658493884674695e-05	5.7960227701370624e-05	2.8728369819497407e-05	0.00010254335884863085	6.54975652309725e-05	6.6897579474467e-05	3.016962929920103e-05	4.674648561352709e-05	3.929204106103022e-05	0.0001257786393808808	7.652251331340281e-05	3.8513186727817164e-05	5.66077692990127e-05	4.967738834440897e-05	8.566516443589589e-05	2.1704558686830493e-05	3.7182320472402614e-05	3.193035381966145e-05	4.669643246703886e-05	3.0784441980986724e-05	3.98627755867157e-05	7.091575671550605e-05	2.0132045144187714e-05	5.540632146442705e-05	2.4215469461904133e-05	2.1506119022981372e-05	2.4752829922795556e-05	2.520267219236357e-05	7.015492792567862e-05	5.248205643771913e-05	4.046064109540662e-05	2.826009332819486e-05	2.403876785717577e-05	0.00014750614316640873	4.5599616972679104e-05	6.381833376082557e-05	5.27266469067729e-05	7.109036359404448e-05	4.524344094162587e-05	2.925020794488417e-05	1.2990608710837548e-05	2.5755771605221953e-05	2.8220809343168985e-05	2.2052187878047905e-05	3.996013070718052e-05	3.5198510792148776e-05	2.322200478690792e-05	2.08194356116795e-05	1.0603798368784275e-05
chr5:135831876-136040027	7.62720132245083e-05	3.265885586838172e-05	4.626158628760997e-05	4.838087288008713e-05	5.462318229632755e-05	5.374001972084545e-05	4.18488941787869e-05	4.492662863532494e-05	6.33660730915984e-05	6.378748498426926e-05	4.03183004323082e-05	0.00010923432461392564	4.7655428184880195e-05	9.188275490803997e-05	0.00010880770362949671	9.346226492322602e-05	8.862318889302875e-05	2.9145686634393985e-05	4.97286950434354e-05	5.620721959619951e-05	5.638403777387903e-05	4.7550734973499186e-05	2.994474076471508e-05	7.962085026064321e-05	6.640453731591553e-05	6.666717847635128e-05	9.231849160677606e-05	5.749884492225295e-05	3.228659369717696e-05	5.683448124312505e-05	0.000161149293056472	8.861199665652913e-05	6.349757200388666e-05	6.189031402186505e-05	9.031082908097754e-05	0.00014650490551948813	5.2476717407943724e-05	5.0346551918682966e-05	4.996469630761353e-05	3.2226063412029506e-05	6.953905768849306e-05	4.042213381497398e-05	9.405912829083228e-05	4.5729852639112935e-05	5.4101156708728224e-05	7.750142198160721e-05	5.691844026138407e-05	4.0155254684373937e-05	3.0422908161667404e-05	8.820935017327262e-05	7.766613882516203e-05	3.3588516485185306e-05	9.030462407719112e-05	7.960350234866931e-05	3.1986874777359404e-05	0.0001743585428542638	5.2402755309075346e-05	0.00010836749316149629	8.444627374410507e-05	6.705903110824464e-05	8.283361799334904e-05	3.8140300376876784e-05	2.4998143405719845e-05	7.404784149001319e-05	7.441274039784262e-05	4.6655207695933057e-05	8.177089900029588e-05	8.883157623059748e-05	6.314664799621396e-05	2.534539965769681e-05	3.8716191393003104e-05
chr5:136040027-136246121	7.818300965085105e-05	0.00010262886094432075	7.547942961961016e-05	7.870157279979997e-05	7.38062456073823e-05	6.651235030830719e-05	4.333740820421422e-05	5.73785011781419e-05	5.260579669695011e-05	6.420608657894268e-05	8.484674843397901e-05	9.773597475982819e-05	0.00011240182072215443	0.00015170683807494572	0.00012807920695073356	0.00012842615305746783	0.0001443102622289312	7.592271296119922e-05	8.181340097890096e-05	5.6739313072769654e-05	0.0001121912515936867	9.790030383791358e-05	0.00015398831580290992	0.00011156085540846378	0.00014006863666342904	0.00011645559468984299	0.00011325924770784384	0.00011296578655085228	0.00012510583060673463	6.188241027671161e-05	0.0002577350126778593	9.806114311187273e-05	9.886510758069711e-05	0.00010460815893757791	9.458819396412532e-05	0.0001048104061587129	9.132207331585228e-05	9.082162062993979e-05	7.334394044877068e-05	7.334946954001901e-05	8.929915401463588e-05	5.689629227980567e-05	0.00010512516751773439	7.424634156126166e-05	6.014325206108463e-05	8.59973173822246e-05	9.986903681803475e-05	0.00016062101570076199	9.507120579942885e-05	0.00013021380216054522	0.0001492142618166513	7.433398233380647e-05	0.00011221667627429771	0.00010048032926675411	8.887521568251451e-05	0.00014794647656066586	7.577442761429342e-05	0.00013263316025307261	0.00010871945287096804	6.679212457600662e-05	0.00012395434879118274	9.099329182695839e-05	8.840635293483508e-05	0.00015453462463133186	7.06475710167805e-05	5.5188817795462385e-05	0.00011172119050692933	0.00010891763690281617	7.985056449926213e-05	0.0001000238064169821	9.740697682953022e-05
chr5:136246121-136464645	3.826858472873619e-05	8.827076799296788e-06	4.345655159773034e-05	3.894885502872586e-05	4.30697039916433e-05	2.355306102388876e-05	2.4693780532414766e-05	1.8489406380939715e-05	2.134846114905794e-05	3.98991974949822e-05	2.319082160327778e-05	7.473927505163327e-05	2.454087434243525e-05	3.329423507472084e-05	2.494872389297627e-05	5.639962931100397e-05	3.363586440040401e-05	8.635759706487095e-06	3.599098739049871e-05	2.1024176500138744e-05	3.369590783739588e-05	4.4845043219548696e-05	1.0934273986421794e-05	4.6736745251164526e-05	7.39582110063922e-05	2.565951904365428e-05	3.853797150727705e-05	3.422281664338174e-05	2.9223636753464068e-05	2.791096255647203e-05	3.989786546725759e-05	4.010637818576528e-05	5.024384476414279e-05	2.8952828238302676e-05	4.5808284898145994e-05	5.305617954673554e-05	2.1694186381640762e-05	1.4197579418446282e-05	3.306462566422635e-05	2.2402574033991466e-05	4.7850480196407456e-05	2.7483520781534258e-05	4.14198852246104e-05	2.4600772528380745e-05	1.5792875760709743e-05	4.1728987749120585e-05	2.0579498776831568e-05	2.9203821864702286e-05	2.8987546054329333e-05	1.6801781794909044e-05	4.715463992884897e-05	1.3515270344885496e-05	3.786864531590853e-05	3.25181484009848e-05	2.6704290868932466e-05	3.532188423175213e-05	4.7105283536351485e-05	6.616448770218763e-05	5.4834434837167966e-05	7.447120179033878e-05	3.9062265875200856e-05	2.186044978107753e-05	1.228841369944094e-05	2.253630027956924e-05	2.3397196973932614e-05	1.8495383546889976e-05	3.853867654619299e-05	3.1955502025477804e-05	1.6901075943563253e-05	1.923534819557347e-05	1.183679806282897e-05
chr5:136464645-136686252	3.7831901089781815e-05	3.0747296224973704e-05	6.518482689062407e-05	4.0104858164356174e-05	3.767372475670247e-05	2.5996436326697368e-05	3.0343631619831294e-05	3.403896359343962e-05	3.0243652882090244e-05	4.819571276755438e-05	2.6743900707463547e-05	9.198679983277957e-05	3.94415182144348e-05	3.950714621921512e-05	3.272904163040922e-05	3.835866051472767e-05	3.713246588798629e-05	8.27593642705013e-06	2.8810032962557228e-05	5.73475223135014e-05	3.2470189297029744e-05	4.3735519075677807e-05	3.45772084227338e-05	3.3375697797318515e-05	4.814152249136267e-05	2.3640220266738785e-05	3.6597368700340416e-05	2.3285677707985188e-05	2.4448094130663547e-05	3.747805134678031e-05	3.4791631186198576e-05	5.0289277057250046e-05	3.558939033591212e-05	4.183157636062374e-05	3.919573388895869e-05	5.383960898061637e-05	2.9743154925565882e-05	1.3565806546789832e-05	3.1656968948547926e-05	3.15636596166815e-05	3.828498823699333e-05	3.879759340818464e-05	3.6793298276573835e-05	2.0653426361276736e-05	3.489502517036009e-05	4.390281238426868e-05	1.2811023860482376e-05	2.1506119022981372e-05	1.5983139139319528e-05	1.6801781794909044e-05	3.3540471334570495e-05	2.729066983434072e-05	3.8715718961112004e-05	4.13434694040208e-05	2.4587446996677828e-05	3.355579007163088e-05	4.285524954478407e-05	7.291717760414082e-05	5.710058324287402e-05	9.19198388543608e-05	4.044946501054132e-05	3.426806029455735e-05	7.653926624223201e-06	2.5755771605221953e-05	2.3376421495504472e-05	1.8256386243980927e-05	3.30380972633366e-05	3.053174207913441e-05	1.4241000782824656e-05	8.373034485131973e-06	6.65819934784129e-06
chr5:136686252-136917725	4.2127064730701354e-05	9.25791616389947e-06	6.747201376356016e-05	4.322433365594165e-05	3.842211404615609e-05	4.332893629560275e-05	2.581485656275481e-05	4.8175378826325376e-05	1.95694228024515e-05	3.836179438100808e-05	2.8687149034423144e-05	8.048844997868206e-05	2.5608754736627978e-05	3.082398341262101e-05	2.307268948302712e-05	4.939467487905083e-05	3.628854623175834e-05	3.38233892670745e-05	3.093525099849396e-05	2.2995124783513694e-05	4.430174422340308e-05	4.8536465171892864e-05	1.7288604565904288e-05	5.434576296574647e-05	1.7058462481374593e-05	3.9708069105909e-05	4.098232576435537e-05	2.7326275999124135e-05	3.430364656414301e-05	4.485378958024247e-05	3.911894837353671e-05	4.05503848145103e-05	4.574876709053487e-05	3.2958357894604474e-05	4.3363359650309125e-05	5.1936065751626276e-05	4.3316462191061665e-05	2.3914740562136088e-05	4.3809270552245714e-05	3.413039645829406e-05	5.125700770418654e-05	4.016218173509434e-05	5.016907817495747e-05	2.9937216241572955e-05	4.938737329775019e-05	4.169566955619346e-05	1.4488653635743947e-05	1.4601911438473424e-05	1.8711380890289724e-05	3.3603562589818105e-05	4.114977506543924e-05	1.5093540801014721e-05	3.796100931478864e-05	3.14001035863931e-05	2.753879992683289e-05	2.3931565593534306e-05	4.5481036785477774e-05	8.627676786792488e-05	5.847269156812371e-05	8.863693094753297e-05	4.052903076099414e-05	3.4853188761621175e-05	3.22307520231051e-05	2.253630027956924e-05	5.188884996158746e-05	2.404399830349633e-05	3.8245156083747195e-05	4.1763626100287616e-05	3.882082360426855e-05	2.3761312241590766e-05	5.3758787660348324e-05
chr5:136917725-137141781	4.326192086565394e-05	1.622304667370963e-05	5.717967283534746e-05	5.545847820850067e-05	5.5571250657655026e-05	6.998972210221023e-05	3.729292188776318e-05	2.633510872190342e-05	3.717390860847622e-05	4.452188248141743e-05	3.779876684914251e-05	6.324092519753589e-05	4.352651264734009e-05	3.9636044291224495e-05	2.9427726223508323e-05	4.5332962241489016e-05	4.6293232347047755e-05	2.6986746957772225e-05	3.950075138784083e-05	4.1372264814747865e-05	4.126889024049267e-05	4.6430151428794215e-05	2.961015228734947e-05	4.4228750569834784e-05	5.987840347167535e-05	4.9405404391708486e-05	7.47657532888872e-05	5.5106106774840296e-05	4.022617208828926e-05	3.58310887485486e-05	3.5137816561185645e-05	4.4711748129705503e-05	5.210458420276358e-05	5.614213430502658e-05	5.1360022208339825e-05	5.765097418255968e-05	5.298265446921014e-05	1.944258970857978e-05	4.3312362951296135e-05	4.515633899491167e-05	5.3642315916780175e-05	4.0231754371817795e-05	7.498727091010787e-05	4.403104757998898e-05	2.6674017870687307e-05	5.4725565975614386e-05	5.674518381460544e-05	3.225917802834975e-05	3.5217990277183516e-05	6.720712417963627e-05	4.771050948477548e-05	3.778708091908173e-05	4.7295396084252995e-05	3.526737501768989e-05	2.9205407493773255e-05	3.8854072551994615e-05	4.902164349106853e-05	8.877772081185581e-05	5.985142821399068e-05	8.402734173138421e-05	4.751870846895236e-05	1.7757479576695294e-05	5.189221234221058e-05	0.00010302308342088793	6.198579624685301e-05	2.3368629733762275e-05	5.2844246107058755e-05	5.7029496636080316e-05	7.335864462160297e-05	4.4580746853270245e-05	0.0001378493667941959
chr5:137141781-137346972	5.3062352499818513e-05	3.758855990526323e-05	5.260529908947509e-05	5.553231390793996e-05	5.265235340729332e-05	0.00010768787866587021	3.848251556723617e-05	2.5514334880733004e-05	2.2237980322361175e-05	3.474993502640237e-05	6.514097628823988e-05	5.749175027048721e-05	4.90370310813149e-05	4.650616762198701e-05	3.0049056252099543e-05	6.0475583544748756e-05	5.527981127516053e-05	3.634215222313326e-05	3.912632824110952e-05	8.911539424446433e-05	4.722581790374518e-05	5.2051861883242734e-05	2.1868547077290622e-05	4.5502948003744454e-05	7.305831372405074e-05	6.171842577428759e-05	0.0001389534310590289	7.579147547334057e-05	6.0214806851339725e-05	3.483436873227288e-05	3.9638226436017305e-05	5.726712392373442e-05	4.8290365206108526e-05	7.395733312417429e-05	4.688353528852376e-05	5.6057680845260394e-05	4.248363530304036e-05	4.516578252811769e-05	4.8168270223382235e-05	5.2011703458449986e-05	5.949956365074639e-05	3.473417163216716e-05	0.00010199267321559225	5.014501278111214e-05	1.991183724197949e-05	5.028877989990497e-05	9.677120401188639e-05	3.324111609383113e-05	3.6087701235878794e-05	5.460578858345439e-05	4.592718148975088e-05	0.00011336124072921667	7.797392676065084e-05	0.00010189019618034259	2.185394242539309e-05	4.635907427241011e-05	4.5138981048793676e-05	6.384355367078013e-05	5.75486216155939e-05	8.363572169375717e-05	5.43218943465572e-05	3.5498084720144845e-05	5.5964943408311034e-05	4.507259955913846e-05	9.163371353136183e-05	4.5846081924096265e-05	7.712852246314672e-05	7.645999614959554e-05	7.45385588985438e-05	3.4397327749731376e-05	8.754297927717265e-05
chr5:137346972-137573565	5.502452546672403e-05	9.116565740995618e-06	5.843568767594338e-05	3.982607993241347e-05	4.4564093268490115e-05	6.41599964494711e-05	3.308445601903035e-05	3.0474053977461562e-05	1.7336001847824988e-05	3.223412923729828e-05	2.6267473538543936e-05	4.0244225489341056e-05	3.973408812995585e-05	4.405237294626199e-05	3.18035072458241e-05	5.8289926185749796e-05	3.628854623175834e-05	2.7706393516646134e-05	2.967892869203426e-05	3.435665468411654e-05	4.185429368231667e-05	5.434904662371724e-05	2.4449778651103802e-05	4.249937411540163e-05	4.513244772968951e-05	2.7866324135569023e-05	8.020439351886709e-05	4.0001571555415205e-05	3.9592649447754116e-05	3.541173133347667e-05	4.4052089967102146e-05	5.0687980765977815e-05	4.943255429545305e-05	5.212290839780159e-05	4.430155927962598e-05	5.657867725870084e-05	5.064385446235524e-05	1.975510810950348e-05	3.964513061050124e-05	3.0939928543054833e-05	5.137494267105348e-05	3.594848320672291e-05	5.545339224491006e-05	3.622850558819142e-05	1.6688863962659905e-05	3.38777317045409e-05	2.1939490616103392e-05	3.047102317036556e-05	3.234018504880684e-05	4.6204898185999934e-05	5.5117932984607446e-05	1.6894087677603328e-05	4.182034138581812e-05	5.5473515565912806e-05	2.181331447871693e-05	3.708797839187339e-05	4.76514898838678e-05	5.8577214667175825e-05	5.079613530073867e-05	8.18210483686593e-05	5.4099372872628104e-05	3.1301693047075306e-05	3.096680100259119e-05	2.8975242930874743e-05	8.927213366034735e-05	5.585980058495905e-05	5.820330740912031e-05	6.626533013065608e-05	5.4751076274791785e-05	1.90090499932726e-05	4.6360789496080175e-05
chr5:137573565-137784299	0.00012109728789117426	8.460496256147812e-05	0.00012445034307652017	0.00011660670946873025	8.59101050486541e-05	0.00015413387438019527	8.056191768768442e-05	0.00010771191359080853	0.00012136187586258143	0.00011425990145790486	0.00011137014758582386	8.623762490573081e-05	8.48995555868077e-05	0.00010571066458789241	0.00010503028802844895	0.00010617093614535051	0.00010422407855810536	0.00017883217088017044	0.00011841891638674031	8.146159001466444e-05	0.0001748109287479581	0.000138384638364409	0.00017715547020434464	0.00013287531179999928	0.0001377764176621694	0.00011499242183474912	0.00010912755158413754	0.00013546780996308413	0.00017455419404471952	9.141450466970414e-05	0.00011761648215185047	9.911104827357753e-05	9.337878188326446e-05	0.00012327166611898866	0.00015323390688785587	0.00011569095649529677	0.00011077315711474957	0.00011820725469899558	9.089188521952464e-05	0.00011188078395636131	0.00015410093831893894	0.00011321936784778733	0.0001001335885212126	0.00011655222977107446	0.00016081419975380856	0.00011363080691344525	0.00015358818237865202	0.00021191210965735863	0.00016383591422187443	0.00016801780894909054	0.00012920066874694193	0.00019621601824502128	0.00010814107139212505	0.0001299854652247823	9.908422977756254e-05	0.00011623902891261834	0.00011404316925320916	0.00010163217684602474	0.0001004025817647249	8.399133393315655e-05	0.0001019351612271554	0.00019075865961793766	0.0002051111638289541	0.00011912044004915158	0.00016097249363911573	0.00015348886934851474	0.00017496433772930795	0.0001266008208028673	0.00017782316241921024	0.0002093258381282995	0.0001854431549843206
chr5:137784299-138014212	5.904547084351085e-05	3.639496666235999e-05	3.297402326836938e-05	4.88024600073139e-05	4.750424373479894e-05	0.00012441662476520745	3.105759867127856e-05	5.576918329665438e-05	5.959778560109686e-05	4.3278762789632776e-05	3.49794911997143e-05	2.8745875635243564e-05	3.902909189543296e-05	5.441735481922928e-05	3.777870448679072e-05	5.9281565695011746e-05	3.8263419200204506e-05	0.00017163570529143138	4.35151453945194e-05	3.832069027460875e-05	9.35890444472309e-05	4.828627990982387e-05	5.234384766914543e-05	6.405784417987779e-05	3.691132751280614e-05	5.544535068374694e-05	5.48949476121305e-05	6.503335314898594e-05	3.310287557056543e-05	4.4070603533254247e-05	4.837940715444033e-05	5.374426548807057e-05	3.7682883825659384e-05	6.13802981209953e-05	4.3268228971053956e-05	6.0663334974031225e-05	6.444747953036641e-05	5.09515296102349e-05	4.54145346717537e-05	4.759896062058216e-05	8.387731212481293e-05	5.564634256171457e-05	7.446903279261107e-05	8.198644146875139e-05	5.088399477315581e-05	4.7491132828658456e-05	3.591953201428592e-05	3.047102317036556e-05	4.1750999084341853e-05	3.3603562589818105e-05	4.4960185133342104e-05	8.187200747499376e-05	4.903163504964271e-05	4.7623489920417326e-05	4.8863357202428446e-05	8.653861487526804e-05	0.00011217440628675267	6.157723421102858e-05	4.9983525550657205e-05	5.520433160898444e-05	8.944328652370601e-05	2.2632514066848364e-05	0.00012857190758672213	2.253630027956924e-05	0.00022953924390697113	0.00026501452787455645	9.971600379882907e-05	6.936874950438946e-05	0.0002144266587526446	0.0001190328554102547	0.00012724556942541161
chr5:138014212-138254327	9.886455442104845e-05	8.790219416453929e-05	7.433357438236872e-05	6.984415740824158e-05	8.135963170870214e-05	8.506208907495915e-05	6.778318641260525e-05	0.00011352413280189901	0.00011425509940606612	9.774625347208003e-05	8.457368741186859e-05	4.5993400416389754e-05	6.778084860796217e-05	9.670141128178583e-05	0.00010200254467872701	9.992558702018524e-05	8.565784612109129e-05	0.00013061585143561743	0.00011738774643385772	7.478838426849084e-05	0.0001228201451570504	9.914035068611767e-05	6.799207335132603e-05	7.356118560980045e-05	7.218934279537608e-05	9.614746992069617e-05	8.627607925980683e-05	8.769989043311723e-05	8.392754837268336e-05	0.00010079591656796446	9.45951547152115e-05	8.734796929072977e-05	7.536576664110977e-05	8.745958647467148e-05	9.478393196917871e-05	9.244328008578429e-05	0.00010334451489922052	0.00010532392816134526	8.759518448549833e-05	0.00012236442134295968	0.00015029763909611365	0.0001104240954346727	0.00010939969243116201	0.00010563776902610878	0.00012111222865833814	8.942471751507821e-05	0.00013197283377433102	0.00013157941487685802	0.00010580581344761048	0.00012181291176309068	8.108022914281058e-05	0.00014485047398343963	8.373651841983935e-05	0.00011199370021348093	9.59606222998408e-05	8.06355303311958e-05	0.00012767481907242199	8.676896530725329e-05	9.837787729594372e-05	5.6369689831868604e-05	0.00010273009018730318	7.899320692812011e-05	0.00014022834477590604	0.0001448762106543736	7.647100287718277e-05	9.301595055562319e-05	0.00010909071042412181	8.313453933980816e-05	0.00012413402565061274	0.00013781560620122646	0.0001220669707104238
chr5:138254327-138492543	0.00027017629160401747	0.0002839337926902202	0.00017840057710096497	0.00016970298222645418	0.0001498734684268358	0.00015350734566228384	0.0002304870351695105	0.00038597987578942557	0.0003300116142852783	0.00025148293899003094	0.0002676714351696029	6.899010012458457e-05	0.0001995852707931815	0.0002033880182504047	0.0002381590512278205	0.00015806295737437421	0.0001980321572721752	0.0003263597154493257	0.0004936164997344356	0.00018335123598409015	0.0002246895168983978	0.00019535792098392002	0.00028304423927397193	0.00018470125658515306	0.0002279545135694874	0.0002680989653590552	0.00023421284339670263	0.00017849448139466807	0.00048074059384705634	0.0003048591020930056	0.00030386421389488335	0.00026240785572275116	0.0002694094012610169	0.0002793401892924902	0.00019922872121692093	0.00021595744711275737	0.0003398526749372102	0.00033506538484641115	0.00022094028266840478	0.0003016918473333973	0.00024194019345041522	0.00024300556547437573	0.00024764110247373436	0.0003342680857063141	0.00028148812161588337	0.00029311582986817715	0.00040375794605702984	0.0003333448301786643	0.0002714547706993531	0.00032763472650072654	0.00021638098870982168	0.00028521878827240217	0.00021732714222669767	0.00025329416183240137	0.00018575850299495114	0.00025286767326432427	0.0002121030328969499	0.00012455715364081084	0.00023102791949626986	0.00011081733090980136	0.00026047795426779733	0.00020224229183935465	0.0005437798178255467	0.0002350214077726506	0.00023869642889595772	0.0003211771483981371	0.0002816892380072076	0.00022582414805256523	0.0001976347891249536	0.0004372081278452702	0.0006946720286247756
chr5:138492543-138727698	0.0002052633004284614	0.00020060326801510974	0.00012976873376304048	0.00013785946088041738	0.00010341862528166436	0.00015251539127435202	0.00021402324727629206	0.0003384349676118982	0.00021341214948363934	0.00015668595359028204	0.000176501365724703	0.00012648184939507176	0.0001639271936095164	0.00013150895936381125	0.00015221519188072366	0.00010866828351286368	0.00012344861790219741	0.00029721402981493114	0.00017960668307999764	0.00023387393861902541	0.00013852255842024844	0.00016164678261989369	0.00019832974882112213	8.598905730599212e-05	0.00012077325215516188	0.00024711890062051144	0.0001468768332947443	0.00012089772907147713	0.00019589102106418562	0.00030426222533698157	0.00020840359674220452	0.0002355359384670438	0.00024849878239008484	0.00013558844316862906	0.00014422742751015748	0.00014943615502611531	0.00025085305108239433	0.00026557315702020924	0.00018190576436127412	0.00017139107733249226	0.0002299951516577707	0.00014849935291012253	0.0001705342137338956	0.0002443046940272782	0.00017154255707396877	0.0001788494340161098	0.00020389153458332454	0.00019893159261155953	0.00018166143929220632	0.00011761246656436335	0.00014870291580258902	0.00021412678714273015	0.00015831636898643747	0.0001365904472360337	0.0001420506201764025	0.0001264954137258499	0.0001639980266806599	0.00011103317349312336	0.00012606062809904976	7.364328140922643e-05	0.00015561173906083095	0.0001773637538088887	0.0002821419565791638	0.00016097356728263741	0.0001684453582421645	0.00018936426361571611	0.00013659873238409844	0.00012718922288088927	0.00018079347487865328	0.0003172700806258119	0.00026016293644342864
chr5:138727698-138950924	0.00012787319855505461	0.00011737023855548261	7.662076125530495e-05	0.00012118011634107032	0.0001146651763914107	0.00010713000852336161	0.00011096863654024594	0.00013608972550806204	5.740088775394311e-05	6.0554703690556844e-05	9.255324494665337e-05	0.00012073267446802305	0.00010627408744006126	6.740245583295876e-05	8.645419220439119e-05	8.397094658210836e-05	9.130054058755162e-05	0.00015220524820183537	9.121597389330889e-05	0.00012119888299290254	0.0001387857704741498	0.0001377888075899946	0.00010934273051543947	0.00012150747680484684	5.9779710431752704e-05	0.0001176092922961875	9.137246189556095e-05	8.82021699430689e-05	8.602124649626538e-05	0.00013333562933563517	0.00011181787712081735	0.00010568231238570385	7.536576664110977e-05	7.784578499584138e-05	0.00010868192288036856	6.366640765755734e-05	0.00012797769110127163	0.00011734562269202081	0.00010293191066385099	6.127482536610526e-05	0.00013248396815075601	5.675824757372096e-05	0.00010081465531827384	0.00010892947089963131	5.5134749533477376e-05	6.775546239503526e-05	0.0001226932158531736	0.00018817853360619122	9.99798760214745e-05	0.00012601335696181787	9.040774608218349e-05	9.866626521057946e-05	0.00010665567671895767	9.647050494758033e-05	6.663185036108657e-05	7.966348785389418e-05	0.00015839658157714594	7.291835349261086e-05	0.00010379245813827741	5.227232644447542e-05	8.725162458931679e-05	0.0001422858424601735	0.0001477418313978499	7.404784149001319e-05	9.098363606832504e-05	9.00088293993779e-05	0.00010993554908140965	9.301898416864862e-05	0.00014977528301795596	0.0001409837810334386	0.00013686296703896008
chr5:138950924-139177939	0.00011406549166839122	0.0001367927798593729	5.260529908947509e-05	4.7223435594429116e-05	9.474692861050235e-05	0.00011149942027166004	0.00012053017093820459	0.00013401659573973273	2.2237980322361175e-05	4.2666993922513053e-05	0.00011159812393710659	4.5993400416389754e-05	9.501202699001091e-05	5.372696255652374e-05	5.996257730085955e-05	3.1384358787966306e-05	6.112952664671642e-05	0.00015400436459902015	5.45830343840423e-05	0.0001352391888536576	9.302407176254221e-05	7.512204610382202e-05	6.560563878644473e-05	6.744280618419644e-05	0.00010151206627310415	6.31140465376833e-05	6.834622050485388e-05	5.308869701937576e-05	7.318715196575521e-05	0.0001256991741267671	0.00010731746724598557	7.966820496981122e-05	5.9762420768964445e-05	0.00011415580093493909	5.8097447411467714e-05	6.298819660087553e-05	0.00014433726475885777	0.00011634583103433336	0.00010236328548785964	6.471870314933644e-05	8.344686902418711e-05	2.9632151677330557e-05	7.497378062746052e-05	6.828078718080493e-05	3.595997816156181e-05	5.810666312169351e-05	0.00015584435024249593	0.00018617435894666246	0.0001131985844583914	0.00011761246656436335	8.037256674948702e-05	0.0001282950892035187	9.851328990088908e-05	7.255002754601351e-05	5.082046275799512e-05	8.477252071514686e-05	0.00014506864094832964	5.6783035399256946e-05	7.152768503503027e-05	5.026575991388535e-05	0.00010856079464985692	0.00018229540836425923	0.00017828731439360304	7.404784149001319e-05	0.00013287559942988015	0.00012914702238969863	0.00014353493676886247	0.00012233599323482344	0.00016844995680204646	0.0001939375603718408	0.0001600433612870001
